YEAR,MO,kt_avg,T2M_avg,WS10M_avg,State,kt_max,T2M_max,WS10M_max,kt_min,T2M_min,WS10M_min,unqid
2012,5,0.536221198,18.89133641,1.530691244,West Virginia,0.75,24.54,3.27,0.17,10.55,0.63,2012_5_West Virginia
2012,5,0.539728353,15.95241087,4.724685908,Wisconsin,0.8,24.64,11.76,0.07,7.41,1.33,2012_5_Wisconsin
2012,5,0.58516129,11.30423963,4.063559908,Wyoming,0.85,23.75,9.92,0.1,0.02,1.26,2012_5_Wyoming
2012,6,0.574222222,26.40675,2.053777778,Alabama,0.72,32.68,6.42,0.04,18.91,0.84,2012_6_Alabama
2012,6,0.497158249,10.88723681,3.490466891,Alaska,0.78,24.48,13.58,0.13,0,0.62,2012_6_Alaska
2012,6,0.71337037,28.23967901,4.110308642,Arizona,0.78,37.17,7.79,0.39,18.13,1.55,2012_6_Arizona
2012,6,0.615,26.71647619,2.356595238,Arkansas,0.73,34.72,6.04,0.15,16.22,0.91,2012_6_Arkansas
2012,6,0.682886364,20.42226515,4.084030303,California,0.78,36.22,13.67,0.12,2.7,1.31,2012_6_California
2012,6,0.661178571,21.33594048,4.257309524,Colorado,0.78,34.4,9.86,0.15,6.32,1.43,2012_6_Colorado
2012,6,0.536333333,20.07433333,1.891666667,Connecticut,0.7,27.3,3.05,0.22,14.27,0.8,2012_6_Connecticut
2012,6,0.567333333,24.13266667,3.812666667,Delaware,0.69,31.65,6.07,0.18,17.21,2.06,2012_6_Delaware
2012,6,0.488435897,26.50548718,3.810615385,Florida,0.72,28.78,13.17,0.05,23.22,1.14,2012_6_Florida
2012,6,0.557409372,25.46248718,2.750897436,Georgia,0.73,34.03,7.38,0.17,17.92,0.83,2012_6_Georgia
2012,6,0.59315312,14.75860714,3.255595238,Idaho,0.78,26.93,7.98,0.13,0.57,0.99,2012_6_Idaho
2012,6,0.6121875,24.26472917,4.2978125,Illinois,0.76,34.95,8.82,0.09,12.74,1.1,2012_6_Illinois
2012,6,0.614740741,22.84277778,3.531148148,Indiana,0.74,30.4,6.67,0.17,11.55,0.85,2012_6_Indiana
2012,6,0.58497342,23.86352083,4.894833333,Iowa,0.74,33.45,9.52,0.08,13.94,1.24,2012_6_Iowa
2012,6,0.641888889,27.39474603,5.883507937,Kansas,0.76,37.7,11.51,0.16,14.57,1.82,2012_6_Kansas
2012,6,0.599466667,23.06776667,2.329433333,Kentucky,0.74,32.78,5.15,0.14,15.13,0.64,2012_6_Kentucky
2012,6,0.5855,27.14404167,2.236083333,Louisiana,0.71,33.16,4.61,0.14,21.71,0.97,2012_6_Louisiana
2012,6,0.482583333,16.01961111,2.289055556,Maine,0.75,26.13,8.25,0.11,8.2,0.84,2012_6_Maine
2012,6,0.590333333,23.96983333,3.8675,Maryland,0.75,30.97,7.69,0.17,16.46,1.49,2012_6_Maryland
2012,6,0.533222222,18.48188889,2.131111111,Massachusetts,0.76,26.91,4.8,0.13,10.78,0.77,2012_6_Massachusetts
2012,6,0.585533333,20.28413333,4.367311111,Michigan,0.77,28.84,10.75,0.08,8.96,0.88,2012_6_Michigan
2012,6,0.539580247,20.82959259,4.056037037,Minnesota,0.74,30.03,8.25,0.08,11.25,0.94,2012_6_Minnesota
2012,6,0.598615385,27.04051282,2.281076923,Mississippi,0.73,34.6,5.79,0.19,19.56,0.65,2012_6_Mississippi
2012,6,0.622933454,25.79796491,3.743280702,Missouri,0.74,34.74,9.33,0.09,14.9,1.01,2012_6_Missouri
2012,6,0.557641026,16.39762821,4.311403846,Montana,0.79,32,11.22,0.14,0.35,0.93,2012_6_Montana
2012,6,0.629188406,25.55328986,5.634492754,Nebraska,0.74,36.73,10.42,0.15,15.28,1.73,2012_6_Nebraska
2012,6,0.707987654,20.35485185,4.493333333,Nevada,0.78,31.1,8.34,0.21,4.15,1.85,2012_6_Nevada
2012,6,0.513833333,16.745,1.950833333,New Hampshire,0.73,25.54,3.75,0.13,8.93,0.8,2012_6_New Hampshire
2012,6,0.532333333,20.13133333,2.263166667,New Jersey,0.71,28.44,4.36,0.19,13.18,0.73,2012_6_New Jersey
2012,6,0.680844444,26.21458889,4.373488889,New Mexico,0.79,34.73,7.82,0.2,14.52,1.67,2012_6_New Mexico
2012,6,0.537597096,18.95791228,2.439754386,New York,0.74,28.2,7.49,0.16,9.46,0.76,2012_6_New York
2012,6,0.590047619,23.10271429,2.471190476,North Carolina,0.74,32.61,5.63,0.24,13.54,0.76,2012_6_North Carolina
2012,6,0.555344828,21.12262069,5.049954023,North Dakota,0.73,31.15,10.97,0.12,11.92,1.3,2012_6_North Dakota
2012,6,0.610179119,21.64266667,3.363472222,Ohio,0.76,27.6,7.96,0.16,12.22,0.98,2012_6_Ohio
2012,6,0.6018125,26.77252083,4.2418125,Oklahoma,0.73,34.68,10.94,0.1,17.29,0.69,2012_6_Oklahoma
2012,6,0.555424242,13.35627273,3.164525253,Oregon,0.76,23.91,9.72,0.14,1.92,1.05,2012_6_Oregon
2012,6,0.546990596,19.93318182,2.313848485,Pennsylvania,0.75,28.74,8.52,0.14,12.66,0.75,2012_6_Pennsylvania
2012,6,0.574185185,24.01944444,2.31537037,South Carolina,0.74,33.56,5.84,0.17,14.47,0.83,2012_6_South Carolina
2012,6,0.608694444,23.67966667,5.232680556,South Dakota,0.73,32.33,10.34,0.13,12.71,1.41,2012_6_South Dakota
2012,6,0.608857143,24.21878571,2.238285714,Tennessee,0.74,34.54,5.63,0.22,14.54,0.69,2012_6_Tennessee
2012,6,0.624638095,27.34899048,4.466857143,Texas,0.76,34.48,10.87,0.14,19.22,0.92,2012_6_Texas
2012,6,0.701333333,22.54573913,4.53373913,Utah,0.78,30.29,9.59,0.19,5.82,1.52,2012_6_Utah
2012,6,0.52375,17.36066667,2.042583333,Vermont,0.73,26,3.87,0.15,9.64,0.8,2012_6_Vermont
2012,6,0.581027778,21.43255556,1.856222222,Virginia,0.75,31.18,4.47,0.18,12.3,0.79,2012_6_Virginia
2012,6,0.447182796,12.60363441,2.742483871,Washington,0.78,23.98,9.14,0.13,1.16,0.88,2012_6_Washington
2012,6,0.576857143,20.26819048,1.694238095,West Virginia,0.74,27.69,2.97,0.17,12.74,0.71,2012_6_West Virginia
2012,6,0.571033878,21.39714035,4.197929825,Wisconsin,0.75,28.76,9.75,0.05,11.19,1.08,2012_6_Wisconsin
2012,6,0.657214286,18.73127381,4.372392857,Wyoming,0.78,31.97,11.08,0.14,1.11,1.07,2012_6_Wyoming
2012,7,0.545376344,26.82215054,1.508172043,Alabama,0.68,31.3,3.14,0.14,22.65,0.7,2012_7_Alabama
2012,7,0.42677528,11.7091854,3.550829803,Alaska,0.74,29.07,11.65,0.1,0.08,0.66,2012_7_Alaska
2012,7,0.572628435,28.14616487,3.311624851,Arizona,0.76,39.65,6.73,0.09,18.07,1.35,2012_7_Arizona
2012,7,0.576129032,28.52034562,2.069631336,Arkansas,0.69,34.67,4.72,0.16,24.08,0.72,2012_7_Arkansas
2012,7,0.667098729,23.57387097,3.553321114,California,0.77,40.37,13.48,0.08,11.89,1.2,2012_7_California
2012,7,0.589135945,22.58820276,3.156762673,Colorado,0.74,33.34,8.16,0.27,11.61,1,2012_7_Colorado
2012,7,0.532258065,25.08645161,1.798709677,Connecticut,0.7,29.59,2.76,0.19,18.88,1.18,2012_7_Connecticut
2012,7,0.556451613,28.00677419,3.17483871,Delaware,0.69,31.87,5.09,0.2,20.99,1.64,2012_7_Delaware
2012,7,0.550719603,27.42756824,2.232704715,Florida,0.72,29.52,4.91,0.11,24.89,0.8,2012_7_Florida
2012,7,0.567096774,26.79645161,2.067841191,Georgia,0.7,32.37,4.91,0.25,23.05,0.67,2012_7_Georgia
2012,7,0.611428571,21.74367512,2.661981567,Idaho,0.76,31.65,6.58,0.13,8.19,0.82,2012_7_Idaho
2012,7,0.592540323,29.00893145,3.381391129,Illinois,0.74,36.15,6.82,0.24,23.73,1.02,2012_7_Illinois
2012,7,0.584587814,27.12727599,2.841648746,Indiana,0.72,32.43,5.84,0.29,22.68,0.84,2012_7_Indiana
2012,7,0.59891129,29.18116935,3.849052419,Iowa,0.72,36.51,7.07,0.07,21.59,1.37,2012_7_Iowa
2012,7,0.632886329,32.37351767,4.920675883,Kansas,0.72,37.67,8.83,0.16,21.8,1.82,2012_7_Kansas
2012,7,0.554645161,26.34306452,2.000225806,Kentucky,0.71,33.23,5.03,0.15,21.37,0.65,2012_7_Kentucky
2012,7,0.511975806,27.12342742,1.794677419,Louisiana,0.69,32.08,3.9,0.12,23.42,0.75,2012_7_Louisiana
2012,7,0.544758065,19.29448925,2.018010753,Maine,0.73,27.34,6.93,0.16,12.88,0.74,2012_7_Maine
2012,7,0.562096774,28.0216129,3.277419355,Maryland,0.72,31.81,6.07,0.16,19.67,1.67,2012_7_Maryland
2012,7,0.565806452,23.88763441,1.976021505,Massachusetts,0.76,29.93,3.4,0.22,20.23,0.98,2012_7_Massachusetts
2012,7,0.599043011,24.6175914,3.461569892,Michigan,0.76,32.53,8.78,0.11,16.89,0.83,2012_7_Michigan
2012,7,0.567502987,25.40106332,3.509820789,Minnesota,0.73,33.1,7.39,0.12,17.99,0.91,2012_7_Minnesota
2012,7,0.528511166,26.91848635,1.846203474,Mississippi,0.7,32.44,4.47,0.14,23.47,0.58,2012_7_Mississippi
2012,7,0.59852292,30.80382003,3.1262309,Missouri,0.71,37.2,7.33,0.14,24.02,0.72,2012_7_Missouri
2012,7,0.607667494,22.83621588,3.311004963,Montana,0.76,33.35,9.35,0.17,8.59,0.75,2012_7_Montana
2012,7,0.641753156,31.04939691,4.648345021,Nebraska,0.72,36.5,7.88,0.22,19.84,1.52,2012_7_Nebraska
2012,7,0.644874552,25.2235006,3.586989247,Nevada,0.77,36.41,6.72,0.17,16.08,1.37,2012_7_Nevada
2012,7,0.558387097,20.24870968,1.638225806,New Hampshire,0.72,26.09,2.77,0.14,15.42,0.86,2012_7_New Hampshire
2012,7,0.53483871,24.31516129,1.999193548,New Jersey,0.71,30,4.31,0.16,17.63,0.98,2012_7_New Jersey
2012,7,0.593752688,25.03853763,3.617655914,New Mexico,0.74,32.42,6.76,0.26,16.53,1.28,2012_7_New Mexico
2012,7,0.572529711,22.62986418,2.004091681,New York,0.73,29.96,6.49,0.16,16.16,0.62,2012_7_New York
2012,7,0.55875576,26.43843318,2.339239631,North Carolina,0.7,32.37,5.31,0.11,18.9,0.69,2012_7_North Carolina
2012,7,0.586996663,26.50927697,4.269310345,North Dakota,0.72,34.09,9.61,0.13,19.88,1.4,2012_7_North Dakota
2012,7,0.571908602,25.76602151,2.723709677,Ohio,0.72,30.54,6.38,0.19,21.56,0.79,2012_7_Ohio
2012,7,0.619112903,30.81205645,4.032782258,Oklahoma,0.71,37.73,8.85,0.25,24.62,0.94,2012_7_Oklahoma
2012,7,0.636171717,18.65682307,3.069208211,Oregon,0.75,30.11,11.7,0.25,10.71,1.13,2012_7_Oregon
2012,7,0.543665689,24.19,1.895307918,Pennsylvania,0.72,30.76,6.74,0.15,17.48,0.76,2012_7_Pennsylvania
2012,7,0.559318996,26.66390681,2.089354839,South Carolina,0.69,31.05,5.65,0.17,20.11,0.79,2012_7_South Carolina
2012,7,0.604596774,29.16692204,4.439798387,South Dakota,0.72,37.22,8.76,0.18,18.33,1.39,2012_7_South Dakota
2012,7,0.553456221,26.42737327,1.85483871,Tennessee,0.71,32.85,5.15,0.11,20.26,0.6,2012_7_Tennessee
2012,7,0.591882335,27.81465438,4.050456221,Texas,0.72,36.17,8.39,0.14,21.6,0.82,2012_7_Texas
2012,7,0.57286115,25.26642356,3.184431978,Utah,0.77,33.31,6.5,0.13,15.79,1.38,2012_7_Utah
2012,7,0.5675,20.29895161,1.690403226,Vermont,0.72,24.89,3.11,0.18,15.04,0.65,2012_7_Vermont
2012,7,0.540967742,25.25887097,1.680860215,Virginia,0.73,32.2,3.66,0.07,18.54,0.69,2012_7_Virginia
2012,7,0.573454735,17.89899063,2.25144641,Washington,0.74,32.13,8.58,0.11,4.75,0.81,2012_7_Washington
2012,7,0.525990783,24.30967742,1.529308756,West Virginia,0.73,30.53,3.05,0.16,18.03,0.84,2012_7_West Virginia
2012,7,0.590560272,25.64528014,3.446213922,Wisconsin,0.74,31.73,6.8,0.15,17.87,0.83,2012_7_Wisconsin
2012,7,0.597592166,22.94519585,3.360518433,Wyoming,0.74,32.22,7.34,0.21,11.75,1.11,2012_7_Wyoming
2012,8,0.522365591,25.48473118,1.631397849,Alabama,0.72,28.87,5.33,0.09,21.91,0.73,2012_8_Alabama
2012,8,0.407772347,10.04165961,3.946869773,Alaska,0.75,28.34,14.67,0.11,0.02,0.66,2012_8_Alaska
2012,8,0.608984468,28.71593787,2.847156511,Arizona,0.73,41.61,5.37,0.09,18.63,1.36,2012_8_Arizona
2012,8,0.563801843,27.14308756,2.37875576,Arkansas,0.72,35.26,8.52,0.14,22.6,0.65,2012_8_Arkansas
2012,8,0.658760997,25.00318182,3.27797654,California,0.76,40.04,12.4,0.1,11.49,1.24,2012_8_California
2012,8,0.598352535,21.52142857,3.186958525,Colorado,0.76,32.25,6.89,0.14,10.22,1.09,2012_8_Colorado
2012,8,0.564666667,23.16709677,1.59483871,Connecticut,0.72,25.96,2.68,0.17,19.22,0.86,2012_8_Connecticut
2012,8,0.548666667,26.09064516,2.967096774,Delaware,0.69,28.82,5.89,0.25,23.74,1.48,2012_8_Delaware
2012,8,0.488635236,27.22990074,2.880669975,Florida,0.69,29.58,13.4,0.07,23.73,0.83,2012_8_Florida
2012,8,0.503076923,25.05898263,2.109776675,Georgia,0.72,28.23,6.59,0.12,21.53,0.57,2012_8_Georgia
2012,8,0.655576037,21.34826037,2.580760369,Idaho,0.76,30.89,5.59,0.24,8.68,0.8,2012_8_Idaho
2012,8,0.579455645,25.15977823,3.226673387,Illinois,0.74,31.41,9.66,0.05,19.1,1.08,2012_8_Illinois
2012,8,0.593727599,24.13673835,2.76516129,Indiana,0.73,28.77,7.5,0.07,17.77,0.93,2012_8_Indiana
2012,8,0.586713038,24.78346774,3.916028226,Iowa,0.74,33.08,7.87,0.04,16.71,1.4,2012_8_Iowa
2012,8,0.610230415,27.800553,4.481075269,Kansas,0.73,38.15,7.96,0.1,20.69,1.63,2012_8_Kansas
2012,8,0.574806452,24.07367742,1.874290323,Kentucky,0.72,29.85,4.48,0.14,19.05,0.35,2012_8_Kentucky
2012,8,0.526451613,26.99818548,2.431491935,Louisiana,0.7,31.23,11.17,0.09,23.61,0.57,2012_8_Louisiana
2012,8,0.524607527,19.22419355,2.001478495,Maine,0.73,25.76,6.99,0.13,13.44,0.71,2012_8_Maine
2012,8,0.546833333,26.00822581,3.188870968,Maryland,0.69,29.31,6.95,0.18,22.55,1.23,2012_8_Maryland
2012,8,0.596111111,23.09612903,1.854731183,Massachusetts,0.78,26.53,3.82,0.23,17.49,0.82,2012_8_Massachusetts
2012,8,0.580645161,21.96548387,3.991913978,Michigan,0.75,30.08,12.53,0.11,14.43,0.67,2012_8_Michigan
2012,8,0.579749104,22.34174432,3.636284349,Minnesota,0.74,29.78,8.23,0.13,14.36,0.78,2012_8_Minnesota
2012,8,0.520024814,26.01330025,2.201315136,Mississippi,0.72,29.37,10.38,0.05,22.05,0.59,2012_8_Mississippi
2012,8,0.555687606,26.82059423,3.078285229,Missouri,0.73,37.92,6.71,0.11,20.09,0.82,2012_8_Missouri
2012,8,0.633169975,21.17042804,3.179261787,Montana,0.75,31.8,8.75,0.16,8.41,0.78,2012_8_Montana
2012,8,0.622847125,26.2526648,4.755511921,Nebraska,0.74,33.77,8.06,0.17,17.34,1.72,2012_8_Nebraska
2012,8,0.627013142,25.55577061,3.121075269,Nevada,0.76,35.09,6.1,0.19,16.91,1.38,2012_8_Nevada
2012,8,0.560666667,19.99790323,1.560322581,New Hampshire,0.72,24.36,2.9,0.28,14.18,0.77,2012_8_New Hampshire
2012,8,0.559666667,22.40419355,1.788870968,New Jersey,0.71,26.74,3.99,0.2,16.68,0.87,2012_8_New Jersey
2012,8,0.623634409,25.70329032,3.411774194,New Mexico,0.76,35.01,6.8,0.27,15.09,1.39,2012_8_New Mexico
2012,8,0.558531975,21.45640068,1.981612903,New York,0.74,28.62,7.25,0.13,14.16,0.64,2012_8_New York
2012,8,0.523089094,24.17029954,2.049976959,North Carolina,0.71,28.08,5.17,0.07,18.11,0.74,2012_8_North Carolina
2012,8,0.575728587,23.15907675,4.393559511,North Dakota,0.72,30.3,9.15,0.09,16.25,1.41,2012_8_North Dakota
2012,8,0.584274194,23.25317204,2.473225806,Ohio,0.75,29.21,6.56,0.17,17.66,0.56,2012_8_Ohio
2012,8,0.588709677,29.53451613,3.916935484,Oklahoma,0.74,38.64,8.06,0.06,23.23,0.79,2012_8_Oklahoma
2012,8,0.662424242,19.46302053,2.936901271,Oregon,0.76,29.71,10.39,0.18,11.11,1.19,2012_8_Oregon
2012,8,0.56273607,22.04378299,1.721671554,Pennsylvania,0.75,30.14,7.2,0.16,16.56,0.67,2012_8_Pennsylvania
2012,8,0.517562724,24.5616129,1.861648746,South Carolina,0.71,28.32,5.25,0.09,19.15,0.64,2012_8_South Carolina
2012,8,0.610712366,25.27879032,4.363561828,South Dakota,0.74,34.55,7.89,0.12,15.26,1.52,2012_8_South Dakota
2012,8,0.559450845,24.37384793,1.899884793,Tennessee,0.72,28.78,7.16,0.06,18.68,0.57,2012_8_Tennessee
2012,8,0.615347005,28.5474424,3.962470046,Texas,0.76,37.17,8.01,0.16,21.44,0.66,2012_8_Texas
2012,8,0.605212716,25.54423562,2.729677419,Utah,0.76,31.86,5.47,0.2,15.63,1.3,2012_8_Utah
2012,8,0.543833333,19.99766129,1.685887097,Vermont,0.69,25.25,4.03,0.2,14.34,0.65,2012_8_Vermont
2012,8,0.548610215,22.81284946,1.494112903,Virginia,0.72,29.04,3.97,0.13,16.57,0.57,2012_8_Virginia
2012,8,0.6166077,18.39905307,2.268064516,Washington,0.76,30.14,9.09,0.18,6.53,0.73,2012_8_Washington
2012,8,0.567695853,22.25115207,1.324331797,West Virginia,0.71,27.18,2.59,0.18,17.33,0.45,2012_8_West Virginia
2012,8,0.566808149,22.67247878,3.709983022,Wisconsin,0.76,29.88,10.19,0.14,15.67,0.88,2012_8_Wisconsin
2012,8,0.641309524,21.32597926,3.333202765,Wyoming,0.76,30.59,7.03,0.2,10.55,0.97,2012_8_Wyoming
2012,9,0.542972222,22.84197222,1.665,Alabama,0.73,27.7,4.07,0.12,15.86,0.58,2012_9_Alabama
2012,9,0.385065095,4.487124579,4.325856341,Alaska,0.74,23.74,14.88,0.07,0,0.55,2012_9_Alaska
2012,9,0.623481481,24.67853086,2.985728395,Arizona,0.75,35.78,7.74,0.21,14.27,1.06,2012_9_Arizona
2012,9,0.55447619,22.93871429,2.137833333,Arkansas,0.73,31.94,7.39,0.1,15.06,0.65,2012_9_Arkansas
2012,9,0.667363636,22.55659848,2.905666667,California,0.76,34.55,12.22,0.19,10.93,0.91,2012_9_California
2012,9,0.614404762,16.22165476,2.999714286,Colorado,0.77,29.69,7.76,0.17,4.07,0.9,2012_9_Colorado
2012,9,0.519655172,18.696,1.929666667,Connecticut,0.7,26.38,3.78,0.15,12.71,1.01,2012_9_Connecticut
2012,9,0.541034483,22.15233333,3.380666667,Delaware,0.73,28.08,7.68,0.19,16.82,1.62,2012_9_Delaware
2012,9,0.534005305,26.17251282,2.841205128,Florida,0.72,28.65,7.27,0.1,20.76,0.8,2012_9_Florida
2012,9,0.547090186,23.05097436,2.159153846,Georgia,0.73,27.95,5.18,0.16,14.34,0.66,2012_9_Georgia
2012,9,0.646059524,16.11082143,2.274511905,Idaho,0.76,24.77,5.88,0.17,4.59,0.65,2012_9_Idaho
2012,9,0.574541667,19.01560417,3.750125,Illinois,0.75,27.15,7.89,0.12,9.15,1.19,2012_9_Illinois
2012,9,0.522111111,18.9982963,3.193481481,Indiana,0.71,26.57,6.44,0.14,10.21,0.92,2012_9_Indiana
2012,9,0.603625,18.67279167,4.103770833,Iowa,0.73,28.27,8.81,0.12,9.17,0.95,2012_9_Iowa
2012,9,0.589321839,22.74336508,4.249555556,Kansas,0.75,34.51,10.08,0.17,13.54,1.19,2012_9_Kansas
2012,9,0.516778161,19.99286667,2.221566667,Kentucky,0.73,27.01,5.91,0.04,10.92,0.63,2012_9_Kentucky
2012,9,0.576125,24.73425,2.078208333,Louisiana,0.72,30.51,6.26,0.13,17.95,0.63,2012_9_Louisiana
2012,9,0.516275862,14.06,2.321611111,Maine,0.75,22.78,6.5,0.12,7.66,0.73,2012_9_Maine
2012,9,0.550344828,22.11633333,3.504166667,Maryland,0.71,27.68,9.02,0.09,15.11,1.64,2012_9_Maryland
2012,9,0.53091954,17.75411111,2.202,Massachusetts,0.75,24.36,4.9,0.15,10.49,1.05,2012_9_Massachusetts
2012,9,0.556077778,16.51666667,4.143122222,Michigan,0.75,26.52,11.41,0.11,6.15,0.75,2012_9_Michigan
2012,9,0.571049383,15.93771605,4.059197531,Minnesota,0.72,26.89,9.56,0.1,4.58,0.79,2012_9_Minnesota
2012,9,0.563282051,23.329,2.035487179,Mississippi,0.72,29.7,6.91,0.11,16.31,0.52,2012_9_Mississippi
2012,9,0.558263158,20.51768421,3.090245614,Missouri,0.74,32.58,7.58,0.11,12.44,0.67,2012_9_Missouri
2012,9,0.631429487,16.17229487,3.220705128,Montana,0.75,28.46,8.52,0.25,4.87,0.69,2012_9_Montana
2012,9,0.62642029,20.63927536,4.397492754,Nebraska,0.75,31.23,9.8,0.15,11.54,1.14,2012_9_Nebraska
2012,9,0.656580247,20.44416049,2.660567901,Nevada,0.76,30.52,6.56,0.19,12.08,1.03,2012_9_Nevada
2012,9,0.519137931,14.36233333,1.891,New Hampshire,0.71,21.79,3.47,0.15,7.98,0.96,2012_9_New Hampshire
2012,9,0.523103448,18.347,2.194333333,New Jersey,0.69,26.96,5.61,0.15,10.33,0.81,2012_9_New Jersey
2012,9,0.604933333,20.79415556,3.469966667,New Mexico,0.76,34.12,7.72,0.14,8.36,1.57,2012_9_New Mexico
2012,9,0.511964307,16.47191228,2.318719298,New York,0.72,26.29,7.04,0.12,8.24,0.78,2012_9_New York
2012,9,0.545466338,21.23457143,2.214333333,North Carolina,0.74,28.27,6.13,0.15,10.59,0.78,2012_9_North Carolina
2012,9,0.590931034,17.38168966,4.718666667,North Dakota,0.72,29.61,9.82,0.13,6.73,1.39,2012_9_North Dakota
2012,9,0.508555556,18.17911111,2.83075,Ohio,0.73,25.36,6.68,0.13,10.29,0.73,2012_9_Ohio
2012,9,0.566520833,25.53708333,3.7553125,Oklahoma,0.73,35.34,9.39,0.16,13.47,0.72,2012_9_Oklahoma
2012,9,0.649808081,16.32285859,2.586393939,Oregon,0.75,24.59,11.6,0.2,8.52,0.92,2012_9_Oregon
2012,9,0.500479624,17.66421212,2.076030303,Pennsylvania,0.71,27.46,6.99,0.12,9.62,0.65,2012_9_Pennsylvania
2012,9,0.554054917,22.20366667,2.076851852,South Carolina,0.72,27.76,6,0.18,11.49,0.74,2012_9_South Carolina
2012,9,0.636819444,19.86843056,4.46175,South Dakota,0.74,31.92,9.31,0.14,7.73,1.24,2012_9_South Dakota
2012,9,0.532452381,20.80759524,2.152833333,Tennessee,0.74,28.05,7.71,0.14,11.25,0.63,2012_9_Tennessee
2012,9,0.58622069,25.05638095,3.998971429,Texas,0.75,34.6,9.43,0.1,12.7,0.82,2012_9_Texas
2012,9,0.635594203,19.38453623,2.74184058,Utah,0.78,26.82,5.63,0.22,7.58,1.1,2012_9_Utah
2012,9,0.521206897,14.40625,2.081,Vermont,0.72,21.13,4.56,0.12,8.46,1.01,2012_9_Vermont
2012,9,0.537810345,19.3085,1.763916667,Virginia,0.74,28.04,5.03,0.07,9.17,0.69,2012_9_Virginia
2012,9,0.620956989,15.07646237,2.016623656,Washington,0.73,25.77,8.46,0.18,3.43,0.62,2012_9_Washington
2012,9,0.512027915,18.31342857,1.610904762,West Virginia,0.72,26.15,3.45,0.13,10.04,0.61,2012_9_West Virginia
2012,9,0.573719298,16.24338596,4.049280702,Wisconsin,0.75,26.68,10.05,0.12,6.84,0.95,2012_9_Wisconsin
2012,9,0.646285714,15.56960714,3.279202381,Wyoming,0.77,27.43,6.99,0.25,6.22,0.79,2012_9_Wyoming
2013,1,0.410349462,9.489489247,2.293817204,Alabama,0.74,20.1,7.21,0.03,0.08,0.96,2013_1_Alabama
2013,1,0.219314312,16.68699033,5.194822418,Alaska,0.64,44.55,19.31,0.03,0,0.72,2013_1_Alaska
2013,1,0.621146953,5.563178017,3.597741935,Arizona,0.78,17.34,7.97,0.07,0.02,1.36,2013_1_Arizona
2013,1,0.440483871,5.905460829,2.916198157,Arkansas,0.73,20.51,9.72,0.05,0.01,1.07,2013_1_Arkansas
2013,1,0.591236804,6.406539589,3.050909091,California,0.77,20.99,11.07,0.05,0,0.98,2013_1_California
2013,1,0.59281106,6.963847926,3.499239631,Colorado,0.8,24.3,10.38,0.12,0.01,1.19,2013_1_Colorado
2013,1,0.474516129,4.08483871,3.321612903,Connecticut,0.68,10.88,8.09,0.08,0.2,1.52,2013_1_Connecticut
2013,1,0.465483871,3.989354839,4.270322581,Delaware,0.68,10.91,10.07,0.09,0.17,1.46,2013_1_Delaware
2013,1,0.555707196,18.63218362,3.491215881,Florida,0.74,24.55,9.1,0.12,8.38,1.38,2013_1_Florida
2013,1,0.479602978,11.09037221,2.934739454,Georgia,0.75,21.09,8.91,0.04,0.2,1.21,2013_1_Georgia
2013,1,0.476432796,8.939827189,2.694320276,Idaho,0.77,22.39,9.24,0.04,0.01,0.89,2013_1_Idaho
2013,1,0.504193548,6.017298387,5.676129032,Illinois,0.73,17.04,10.92,0.05,0.01,1.69,2013_1_Illinois
2013,1,0.459336918,5.712759857,5.218458781,Indiana,0.72,14.87,11.53,0.05,0.01,1.41,2013_1_Indiana
2013,1,0.521048387,7.153487903,5.749052419,Iowa,0.74,18.73,11.28,0.07,0,2.16,2013_1_Iowa
2013,1,0.550399386,3.732227343,4.619493088,Kansas,0.75,18.28,9.58,0.06,0.02,1.52,2013_1_Kansas
2013,1,0.431548387,4.89916129,3.417193548,Kentucky,0.7,17.1,9.13,0.03,0.02,1.12,2013_1_Kentucky
2013,1,0.39983871,10.53270161,3.266451613,Louisiana,0.74,20.92,7.95,0.03,0,0.8,2013_1_Louisiana
2013,1,0.478655914,9.893333333,3.45,Maine,0.72,27.03,10.78,0.07,0.01,1.18,2013_1_Maine
2013,1,0.485,4.366451613,4.459354839,Maryland,0.7,12.31,9.98,0.08,0.12,1.44,2013_1_Maryland
2013,1,0.484193548,4.976451613,3.579032258,Massachusetts,0.71,15.7,10.02,0.08,0.22,1.19,2013_1_Massachusetts
2013,1,0.389008602,5.450172043,6.520623656,Michigan,0.72,20.6,13.57,0.07,0.01,1.32,2013_1_Michigan
2013,1,0.478312624,13.18915173,4.923500597,Minnesota,0.74,30.35,10.28,0.08,0.01,1.61,2013_1_Minnesota
2013,1,0.402828784,8.766848635,2.767121588,Mississippi,0.74,20.85,8.51,0.03,0.05,0.83,2013_1_Mississippi
2013,1,0.504057725,4.966706282,4.168047538,Missouri,0.72,17.98,9.41,0.05,0.01,1.29,2013_1_Missouri
2013,1,0.440170553,7.631122829,4.69926799,Montana,0.74,27.62,12.19,0.06,0,0.74,2013_1_Montana
2013,1,0.52914446,4.300939691,5.029326788,Nebraska,0.75,16.12,9.82,0.11,0,1.84,2013_1_Nebraska
2013,1,0.531857029,5.50437276,3.140489845,Nevada,0.77,19.01,9.49,0.05,0.01,0.91,2013_1_Nevada
2013,1,0.452580645,8.065967742,2.789193548,New Hampshire,0.7,23.54,6.09,0.09,0.22,1.12,2013_1_New Hampshire
