,Year,Month,Net generation other renewables (total)  (thousand megawatthours),Average retail price of electricity (cents per KWH),Retail sales of electricity (million kilowatthours),Revenue from retail sales of electricity total(million dollars),Revenue from retail sales of electricity residential (million dollars),Total consumption coal (thousand tons),Total consumption petroleum liquid (thousand barrels),Total consumption  natural gas (thousand Mcf),unqid,kt_avg,T2M_avg,WS10M_avg,State,kt_max,T2M_max,WS10M_max,kt_min,T2M_min,WS10M_min,"for wind , Power = 1.93 * V^3 * R^2 * Cp , in watts","for solar , 1367 * kt * r ^ 2 * efficiency",total_renewable_policy_count,Wind_policy_count,Solar_photovoltaic_policy_count
563,2003,10,4.811,8.83,2474.17811,447.17421,218.50652,1658.636,8.312,19805.679,2003_10_Arizona,0.656344086,17.94216249,2.710728793,Arizona,0.79,29.77,8.81,0.15,5.9,0.49,,,76,25,33
564,2003,9,4.177,8.7,3192.19913,514.95314,277.71769,1688.022,7.141,21366.85,2003_9_Arizona,0.645246914,21.88724691,2.409777778,Arizona,0.79,31.23,6.32,0.12,10.76,0.73,,,76,25,33
565,2003,8,3.919,8.74,3573.92182,565.17524,312.32448,1745.74,10.118,26820.853,2003_8_Arizona,0.574193548,25.57653524,1.944205496,Arizona,0.77,37.26,4.8,0.19,15.62,0.78,,,76,25,33
566,2003,7,4.387,8.78,3492.68347,550.49621,306.5055,1860.075,5.996,24698.381,2003_7_Arizona,0.602568698,28.06237754,2.216690562,Arizona,0.81,37.19,5.44,0.22,20.02,0.55,,,76,25,33
567,2003,6,4.511,9.09,2743.41863,484.858,249.36561,1652.84,6.967,12182.48,2003_6_Arizona,0.678753086,24.20979012,2.97054321,Arizona,0.82,31.98,6.66,0.42,16.9,0.67,,,76,25,33
568,2003,5,4.605,9.52,1826.87364,377.48933,173.91106,1537.361,14.396,8750.186,2003_5_Arizona,0.658972521,19.79473118,3.119414576,Arizona,0.82,32.74,7.01,0.25,6.55,1.3,,,76,25,33
569,2003,4,4.918,7.82,1456.99045,282.97552,113.95078,1394.149,5.936,9659.755,2003_4_Arizona,0.699419753,12.15833333,3.775580247,Arizona,0.83,22.16,8.66,0.35,2.31,1.09,,,76,25,33
570,2003,3,3.459,7.59,1661.93143,288.09956,126.07134,1331.833,12.274,11951.167,2003_3_Arizona,0.637634409,8.617562724,2.782317802,Arizona,0.84,20.57,6.24,0.19,0.04,0.79,,,76,25,33
571,2003,2,1.883,7.57,1594.62455,277.35234,120.71609,1417.676,6.439,9176.615,2003_2_Arizona,0.560026455,5.749325397,2.834179894,Arizona,0.81,18.25,7.07,0.09,0,0.74,,,76,25,33
572,2003,1,1.951,7.06,2003.97444,295.57959,141.5799,1697.352,2.889,8033.336,2003_1_Arizona,0.643739546,6.306200717,2.433739546,Arizona,0.78,19.06,7.22,0.17,0.02,0.61,,,76,25,33
573,2002,12,4.37739,7.46,1808.54428,302.77581,134.89985,1796.014,3.996,12130.879,2002_12_Arizona,0.586547192,3.80651135,2.416810036,Arizona,0.79,12.43,5.87,0.11,0.01,0.57,,,76,25,33
574,2002,11,5.06395,7.37,1508.08978,279.08734,111.15818,1739.012,3.415,11510.411,2002_11_Arizona,0.637469136,8.021876543,3.079654321,Arizona,0.8,18.15,8.46,0.15,0.06,0.83,,,76,25,33
575,2002,10,4.26078,8.99,2097.30447,396.66097,188.44825,1592.011,11.552,14354.155,2002_10_Arizona,0.604217443,13.78215054,2.42125448,Arizona,0.79,24.85,6.09,0.19,3.65,0.89,,,76,25,33
576,2002,9,4.05631,8.79,2866.61429,477.85701,252.03012,1597.755,5.755,16847.401,2002_9_Arizona,0.600888889,21.42853086,2.662839506,Arizona,0.79,33.96,5.39,0.19,11.62,0.93,,,76,25,33
577,2002,8,3.69221,8.78,3287.33395,525.71318,288.59574,1594.937,12.373,17996.129,2002_8_Arizona,0.636571087,25.62160096,2.613966547,Arizona,0.79,36.02,4.85,0.23,18.29,0.76,,,76,25,33
578,2002,7,3.78727,8.65,3297.10517,520.71024,285.33744,1715.511,6.069,19304.859,2002_7_Arizona,0.586451613,27.53258065,2.58953405,Arizona,0.77,35.91,4.89,0.25,19.65,0.84,,,76,25,33
579,2002,6,3.89759,8.97,2562.15036,464.93072,229.91754,1595.938,8.965,12579.258,2002_6_Arizona,0.712407407,25.48349383,3.046419753,Arizona,0.83,32.63,7.71,0.4,16.8,1.09,,,76,25,33
580,2002,5,4.45361,9.37,1858.68371,379.25679,174.12151,1640.447,7.882,9244.955,2002_5_Arizona,0.723500597,18.92215054,3.01832736,Arizona,0.85,31.39,6.99,0.36,9.38,1.07,,,76,25,33
581,2002,4,3.72037,7.69,1520.68652,287.79725,116.93136,1554.807,9.333,7964.44,2002_4_Arizona,0.682148148,15.40435802,3.217975309,Arizona,0.84,24.93,8.75,0.19,6.41,0.9,,,76,25,33
582,2002,3,5.85444,7.46,1641.83582,287.57404,122.39919,1485.428,10.609,9125.286,2002_3_Arizona,0.682998805,8.266105137,3.276427718,Arizona,0.83,20.53,7.55,0.2,0.01,0.91,,,76,25,33
583,2002,2,4.53959,7.17,1810.84461,283.41497,129.89794,1361.818,9.681,7902.488,2002_2_Arizona,0.686203704,5.882579365,3.043373016,Arizona,0.83,16.93,6.4,0.21,0.01,0.77,,,76,25,33
584,2002,1,6.10049,7.01,2153.42104,308.29167,150.96289,1654.295,10.507,6385.567,2002_1_Arizona,0.609462366,3.943930705,2.82432497,Arizona,0.81,14.51,6.39,0.16,0.02,0.83,,,76,25,33
585,2001,12,3.242,7.26,1888.1305,302.54427,137.0501,1591.242,8.489,8910.026,2001_12_Arizona,0.596117085,3.567777778,2.619044205,Arizona,0.81,12.86,5.42,0.11,0,0.71,,,76,25,33
586,2001,11,4.053,7.17,1584.3478,282.4918,113.60069,1595.794,5.859,6852.574,2001_11_Arizona,0.618864198,10.03834568,2.772024691,Arizona,0.79,24.12,6.58,0.15,0.16,0.59,,,76,25,33
587,2001,10,4.117,8.95,2219.5545,412.41941,198.63186,1788.392,3.647,9807.603,2001_10_Arizona,0.659091995,16.04732378,2.48255675,Arizona,0.79,26.63,5.65,0.28,5.98,0.84,,,76,25,33
588,2001,9,5.017,8.81,2836.72288,476.34214,250.00563,1634.066,5.521,10114.57,2001_9_Arizona,0.663765432,22.42532099,2.413098765,Arizona,0.82,31.14,6.35,0.38,13.88,0.7,,,76,25,33
589,2001,8,5.522,8.84,3116.4659,514.06824,275.5666,1792.666,10.117,12373.374,2001_8_Arizona,0.591995221,24.27436081,1.94739546,Arizona,0.77,34.78,3.96,0.17,17.43,0.59,,,76,25,33
