Category,State,Year,Month,Value(thousand megawatthours),state_year_month
Net generation small-scale solar photovoltaic , New York ,2017,2,41.53228, New York 20172
Net generation small-scale solar photovoltaic , New York ,2017,1,30.86364, New York 20171
Net generation small-scale solar photovoltaic , New York ,2016,12,28.2396, New York 201612
Net generation small-scale solar photovoltaic , New York ,2016,11,31.16097, New York 201611
Net generation small-scale solar photovoltaic , New York ,2016,10,42.94345, New York 201610
Net generation small-scale solar photovoltaic , New York ,2016,9,52.93994, New York 20169
Net generation small-scale solar photovoltaic , New York ,2016,8,61.7982, New York 20168
Net generation small-scale solar photovoltaic , New York ,2016,7,63.14898, New York 20167
Net generation small-scale solar photovoltaic , New York ,2016,6,61.3379, New York 20166
Net generation small-scale solar photovoltaic , New York ,2016,5,55.97456, New York 20165
Net generation small-scale solar photovoltaic , New York ,2016,4,51.80057, New York 20164
Net generation small-scale solar photovoltaic , New York ,2016,3,44.14787, New York 20163
Net generation small-scale solar photovoltaic , New York ,2016,2,28.79003, New York 20162
Net generation small-scale solar photovoltaic , New York ,2016,1,23.57112, New York 20161
Net generation small-scale solar photovoltaic , New York ,2015,12,18.56667, New York 201512
Net generation small-scale solar photovoltaic , New York ,2015,11,20.13126, New York 201511
Net generation small-scale solar photovoltaic , New York ,2015,10,27.7432, New York 201510
Net generation small-scale solar photovoltaic , New York ,2015,9,33.96734, New York 20159
Net generation small-scale solar photovoltaic , New York ,2015,8,37.52696, New York 20158
Net generation small-scale solar photovoltaic , New York ,2015,7,37.04723, New York 20157
Net generation small-scale solar photovoltaic , New York ,2015,6,32.687, New York 20156
Net generation small-scale solar photovoltaic , New York ,2015,5,33.45751, New York 20155
Net generation small-scale solar photovoltaic , New York ,2015,4,28.45645, New York 20154
Net generation small-scale solar photovoltaic , New York ,2015,3,22.13098, New York 20153
Net generation small-scale solar photovoltaic , New York ,2015,2,14.77814, New York 20152
Net generation small-scale solar photovoltaic , New York ,2015,1,12.72124, New York 20151
Net generation small-scale solar photovoltaic , New York ,2014,12,12.67554, New York 201412
Net generation small-scale solar photovoltaic , New York ,2014,11,11.4342, New York 201411
Net generation small-scale solar photovoltaic , New York ,2014,10,14.90758, New York 201410
Net generation small-scale solar photovoltaic , New York ,2014,9,16.64215, New York 20149
Net generation small-scale solar photovoltaic , New York ,2014,8,17.24372, New York 20148
Net generation small-scale solar photovoltaic , New York ,2014,7,17.70139, New York 20147
Net generation small-scale solar photovoltaic , New York ,2014,6,16.32887, New York 20146
Net generation small-scale solar photovoltaic , New York ,2014,5,14.70837, New York 20145
Net generation small-scale solar photovoltaic , New York ,2014,4,13.09464, New York 20144
Net generation small-scale solar photovoltaic , New York ,2014,3,11.4866, New York 20143
Net generation small-scale solar photovoltaic , New York ,2014,2,8.42688, New York 20142
Net generation small-scale solar photovoltaic , New York ,2014,1,7.18746, New York 20141
Net generation small-scale solar photovoltaic , North Carolina ,2017,7,5.29373, North Carolina 20177
Net generation small-scale solar photovoltaic , North Carolina ,2017,6,5.22232, North Carolina 20176
Net generation small-scale solar photovoltaic , North Carolina ,2017,5,5.35679, North Carolina 20175
Net generation small-scale solar photovoltaic , North Carolina ,2017,4,4.8882, North Carolina 20174
Net generation small-scale solar photovoltaic , North Carolina ,2017,3,4.50508, North Carolina 20173
Net generation small-scale solar photovoltaic , North Carolina ,2017,2,3.51054, North Carolina 20172
Net generation small-scale solar photovoltaic , North Carolina ,2017,1,2.99708, North Carolina 20171
Net generation small-scale solar photovoltaic , North Carolina ,2016,12,2.677, North Carolina 201612
Net generation small-scale solar photovoltaic , North Carolina ,2016,11,2.76816, North Carolina 201611
Net generation small-scale solar photovoltaic , North Carolina ,2016,10,3.08754, North Carolina 201610
Net generation small-scale solar photovoltaic , North Carolina ,2016,9,3.16676, North Carolina 20169
Net generation small-scale solar photovoltaic , North Carolina ,2016,8,3.56776, North Carolina 20168
Net generation small-scale solar photovoltaic , North Carolina ,2016,7,3.56464, North Carolina 20167
Net generation small-scale solar photovoltaic , North Carolina ,2016,6,3.53454, North Carolina 20166
Net generation small-scale solar photovoltaic , North Carolina ,2016,5,3.54438, North Carolina 20165
Net generation small-scale solar photovoltaic , North Carolina ,2016,4,3.2137, North Carolina 20164
Net generation small-scale solar photovoltaic , North Carolina ,2016,3,2.8941, North Carolina 20163
Net generation small-scale solar photovoltaic , North Carolina ,2016,2,2.29781, North Carolina 20162
Net generation small-scale solar photovoltaic , North Carolina ,2016,1,2.03666, North Carolina 20161
Net generation small-scale solar photovoltaic , North Carolina ,2015,12,1.66145, North Carolina 201512
Net generation small-scale solar photovoltaic , North Carolina ,2015,11,1.59929, North Carolina 201511
Net generation small-scale solar photovoltaic , North Carolina ,2015,10,1.72622, North Carolina 201510
Net generation small-scale solar photovoltaic , North Carolina ,2015,9,1.73906, North Carolina 20159
Net generation small-scale solar photovoltaic , North Carolina ,2015,8,1.93993, North Carolina 20158
Net generation small-scale solar photovoltaic , North Carolina ,2015,7,1.85856, North Carolina 20157
Net generation small-scale solar photovoltaic , North Carolina ,2015,6,1.80077, North Carolina 20156
Net generation small-scale solar photovoltaic , North Carolina ,2015,5,1.7657, North Carolina 20155
Net generation small-scale solar photovoltaic , North Carolina ,2015,4,1.58548, North Carolina 20154
Net generation small-scale solar photovoltaic , North Carolina ,2015,3,1.38276, North Carolina 20153
Net generation small-scale solar photovoltaic , North Carolina ,2015,2,1.04955, North Carolina 20152
Net generation small-scale solar photovoltaic , North Carolina ,2015,1,1.02347, North Carolina 20151
Net generation small-scale solar photovoltaic , North Carolina ,2014,12,0.88943, North Carolina 201412
Net generation small-scale solar photovoltaic , North Carolina ,2014,11,0.83372, North Carolina 201411
Net generation small-scale solar photovoltaic , North Carolina ,2014,10,1.02381, North Carolina 201410
Net generation small-scale solar photovoltaic , North Carolina ,2014,9,1.04112, North Carolina 20149
Net generation small-scale solar photovoltaic , North Carolina ,2014,8,1.05321, North Carolina 20148
Net generation small-scale solar photovoltaic , North Carolina ,2014,7,1.04146, North Carolina 20147
Net generation small-scale solar photovoltaic , North Carolina ,2014,6,0.96531, North Carolina 20146
Net generation small-scale solar photovoltaic , North Carolina ,2014,5,0.9666, North Carolina 20145
Net generation small-scale solar photovoltaic , North Carolina ,2014,4,0.87297, North Carolina 20144
Net generation small-scale solar photovoltaic , North Carolina ,2014,3,0.81324, North Carolina 20143
Net generation small-scale solar photovoltaic , North Carolina ,2014,2,0.61497, North Carolina 20142
Net generation small-scale solar photovoltaic , North Carolina ,2014,1,0.59553, North Carolina 20141
Net generation small-scale solar photovoltaic , North Dakota ,2017,7,0.0352, North Dakota 20177
Net generation small-scale solar photovoltaic , North Dakota ,2017,6,0.03218, North Dakota 20176
Net generation small-scale solar photovoltaic , North Dakota ,2017,5,0.03264, North Dakota 20175
Net generation small-scale solar photovoltaic , North Dakota ,2017,4,0.0316, North Dakota 20174
Net generation small-scale solar photovoltaic , North Dakota ,2017,3,0.02423, North Dakota 20173
Net generation small-scale solar photovoltaic , North Dakota ,2017,2,0.01433, North Dakota 20172
Net generation small-scale solar photovoltaic , North Dakota ,2017,1,0.00895, North Dakota 20171
Net generation small-scale solar photovoltaic , North Dakota ,2016,12,0.01037, North Dakota 201612
Net generation small-scale solar photovoltaic , North Dakota ,2016,11,0.01456, North Dakota 201611
Net generation small-scale solar photovoltaic , North Dakota ,2016,10,0.01843, North Dakota 201610
Net generation small-scale solar photovoltaic , North Dakota ,2016,9,0.02454, North Dakota 20169
Net generation small-scale solar photovoltaic , North Dakota ,2016,8,0.02997, North Dakota 20168
Net generation small-scale solar photovoltaic , North Dakota ,2016,7,0.03227, North Dakota 20167
Net generation small-scale solar photovoltaic , North Dakota ,2016,6,0.02952, North Dakota 20166
Net generation small-scale solar photovoltaic , North Dakota ,2016,5,0.02992, North Dakota 20165
Net generation small-scale solar photovoltaic , North Dakota ,2016,4,0.02838, North Dakota 20164
Net generation small-scale solar photovoltaic , North Dakota ,2016,3,0.02179, North Dakota 20163
Net generation small-scale solar photovoltaic , North Dakota ,2016,2,0.01406, North Dakota 20162
Net generation small-scale solar photovoltaic , North Dakota ,2016,1,0.00857, North Dakota 20161
Net generation small-scale solar photovoltaic , North Dakota ,2015,12,0.00933, North Dakota 201512
Net generation small-scale solar photovoltaic , North Dakota ,2015,11,0.01317, North Dakota 201511
Net generation small-scale solar photovoltaic , North Dakota ,2015,10,0.01731, North Dakota 201510
Net generation small-scale solar photovoltaic , North Dakota ,2015,9,0.02362, North Dakota 20159
Net generation small-scale solar photovoltaic , North Dakota ,2015,8,0.02807, North Dakota 20158
Net generation small-scale solar photovoltaic , North Dakota ,2015,7,0.03022, North Dakota 20157
Net generation small-scale solar photovoltaic , North Dakota ,2015,6,0.02765, North Dakota 20156
Net generation small-scale solar photovoltaic , North Dakota ,2015,5,0.02801, North Dakota 20155
Net generation small-scale solar photovoltaic , North Dakota ,2015,4,0.02744, North Dakota 20154
Net generation small-scale solar photovoltaic , North Dakota ,2015,3,0.02109, North Dakota 20153
Net generation small-scale solar photovoltaic , North Dakota ,2015,2,0.01313, North Dakota 20152
Net generation small-scale solar photovoltaic , North Dakota ,2015,1,0.0083, North Dakota 20151
Net generation small-scale solar photovoltaic , North Dakota ,2014,12,0.01073, North Dakota 201412
Net generation small-scale solar photovoltaic , North Dakota ,2014,11,0.01536, North Dakota 201411
Net generation small-scale solar photovoltaic , North Dakota ,2014,10,0.02038, North Dakota 201410
Net generation small-scale solar photovoltaic , North Dakota ,2014,9,0.02697, North Dakota 20149
Net generation small-scale solar photovoltaic , North Dakota ,2014,8,0.03123, North Dakota 20148
Net generation small-scale solar photovoltaic , North Dakota ,2014,7,0.03213, North Dakota 20147
Net generation small-scale solar photovoltaic , North Dakota ,2014,6,0.02936, North Dakota 20146
Net generation small-scale solar photovoltaic , North Dakota ,2014,5,0.02877, North Dakota 20145
