Category,State,Year,Month,Value(thousand megawatthours),state_year_month
Net generation wind , Utah ,2013,8,52.81201, Utah 20138
Net generation wind , Utah ,2013,7,53.79872, Utah 20137
Net generation wind , Utah ,2013,6,71.32104, Utah 20136
Net generation wind , Utah ,2013,5,60.61894, Utah 20135
Net generation wind , Utah ,2013,4,31.87525, Utah 20134
Net generation wind , Utah ,2013,3,40.35308, Utah 20133
Net generation wind , Utah ,2013,2,30.51293, Utah 20132
Net generation wind , Utah ,2013,1,21.68912, Utah 20131
Net generation wind , Utah ,2012,12,79.41171, Utah 201212
Net generation wind , Utah ,2012,11,55.01463, Utah 201211
Net generation wind , Utah ,2012,10,40.42351, Utah 201210
Net generation wind , Utah ,2012,9,32.56707, Utah 20129
Net generation wind , Utah ,2012,8,38.70626, Utah 20128
Net generation wind , Utah ,2012,7,55.66435, Utah 20127
Net generation wind , Utah ,2012,6,93.09503, Utah 20126
Net generation wind , Utah ,2012,5,78.94521, Utah 20125
Net generation wind , Utah ,2012,4,60.92295, Utah 20124
Net generation wind , Utah ,2012,3,97.88791, Utah 20123
Net generation wind , Utah ,2012,2,37.99555, Utah 20122
Net generation wind , Utah ,2012,1,33.27683, Utah 20121
Net generation wind , Utah ,2011,12,30.3701, Utah 201112
Net generation wind , Utah ,2011,11,65.47156, Utah 201111
Net generation wind , Utah ,2011,10,36.45982, Utah 201110
Net generation wind , Utah ,2011,9,21.3707, Utah 20119
Net generation wind , Utah ,2011,8,64.26364, Utah 20118
Net generation wind , Utah ,2011,7,55.54987, Utah 20117
Net generation wind , Utah ,2011,6,70.02413, Utah 20116
Net generation wind , Utah ,2011,5,56.34679, Utah 20115
Net generation wind , Utah ,2011,4,43.36499, Utah 20114
Net generation wind , Utah ,2011,3,59.57698, Utah 20113
Net generation wind , Utah ,2011,2,54.41718, Utah 20112
Net generation wind , Utah ,2011,1,15.57424, Utah 20111
Net generation wind , Utah ,2010,12,42.15023, Utah 201012
Net generation wind , Utah ,2010,11,25.56336, Utah 201011
Net generation wind , Utah ,2010,10,25.61586, Utah 201010
Net generation wind , Utah ,2010,9,38.96221, Utah 20109
Net generation wind , Utah ,2010,8,58.53044, Utah 20108
Net generation wind , Utah ,2010,7,36.03111, Utah 20107
Net generation wind , Utah ,2010,6,37.05431, Utah 20106
Net generation wind , Utah ,2010,5,50.02421, Utah 20105
Net generation wind , Utah ,2010,4,42.86401, Utah 20104
Net generation wind , Utah ,2010,3,45.39745, Utah 20103
Net generation wind , Utah ,2010,2,15.33355, Utah 20102
Net generation wind , Utah ,2010,1,30.15326, Utah 20101
Net generation wind , Utah ,2009,12,34.87997, Utah 200912
Net generation wind , Utah ,2009,11,15.32375, Utah 200911
Net generation wind , Utah ,2009,10,47.49981, Utah 200910
Net generation wind , Utah ,2009,9,33.33082, Utah 20099
Net generation wind , Utah ,2009,8,2.5179, Utah 20098
Net generation wind , Utah ,2009,7,2.31623, Utah 20097
Net generation wind , Utah ,2009,6,2.53634, Utah 20096
Net generation wind , Utah ,2009,5,3.27476, Utah 20095
Net generation wind , Utah ,2009,4,4.0719, Utah 20094
Net generation wind , Utah ,2009,3,4.53194, Utah 20093
Net generation wind , Utah ,2009,2,4.02509, Utah 20092
Net generation wind , Utah ,2009,1,5.22833, Utah 20091
Net generation wind , Utah ,2008,12,5.96719, Utah 200812
Net generation wind , Utah ,2008,11,5.24456, Utah 200811
Net generation wind , Utah ,2008,10,4.26288, Utah 200810
Net generation wind , Utah ,2008,9,2.79642, Utah 20089
Net generation wind , Utah ,2008,8,2.87478, Utah 20088
Net generation wind , Utah ,2008,7,2.75418, Utah 20087
Net generation wind , Utah ,2008,6,0, Utah 20086
Net generation wind , Utah ,2008,5,0, Utah 20085
Net generation wind , Utah ,2008,4,0, Utah 20084
Net generation wind , Utah ,2008,3,0, Utah 20083
Net generation wind , Utah ,2008,2,0, Utah 20082
Net generation wind , Utah ,2008,1,0, Utah 20081
Net generation wind , Vermont ,2017,7,0, Vermont 20177
Net generation wind , Vermont ,2017,6,26.25903, Vermont 20176
Net generation wind , Vermont ,2017,5,27.1371, Vermont 20175
Net generation wind , Vermont ,2017,4,32.75364, Vermont 20174
Net generation wind , Vermont ,2017,3,32.39464, Vermont 20173
Net generation wind , Vermont ,2017,2,27.80908, Vermont 20172
Net generation wind , Vermont ,2017,1,0, Vermont 20171
Net generation wind , Vermont ,2016,12,27.79225, Vermont 201612
Net generation wind , Vermont ,2016,11,20.84673, Vermont 201611
Net generation wind , Vermont ,2016,10,25.37751, Vermont 201610
Net generation wind , Vermont ,2016,9,18.58771, Vermont 20169
Net generation wind , Vermont ,2016,8,19.35454, Vermont 20168
Net generation wind , Vermont ,2016,7,19.50817, Vermont 20167
Net generation wind , Vermont ,2016,6,25.64251, Vermont 20166
Net generation wind , Vermont ,2016,5,23.70938, Vermont 20165
Net generation wind , Vermont ,2016,4,24.24424, Vermont 20164
Net generation wind , Vermont ,2016,3,26.05616, Vermont 20163
Net generation wind , Vermont ,2016,2,30.95864, Vermont 20162
Net generation wind , Vermont ,2016,1,31.3402, Vermont 20161
Net generation wind , Vermont ,2015,12,25.87138, Vermont 201512
Net generation wind , Vermont ,2015,11,31.53193, Vermont 201511
Net generation wind , Vermont ,2015,10,31.27902, Vermont 201510
Net generation wind , Vermont ,2015,9,14.708, Vermont 20159
Net generation wind , Vermont ,2015,8,16.17736, Vermont 20158
Net generation wind , Vermont ,2015,7,20.93897, Vermont 20157
Net generation wind , Vermont ,2015,6,21.03923, Vermont 20156
Net generation wind , Vermont ,2015,5,29.15494, Vermont 20155
Net generation wind , Vermont ,2015,4,32.27108, Vermont 20154
Net generation wind , Vermont ,2015,3,34.40739, Vermont 20153
Net generation wind , Vermont ,2015,2,30.13199, Vermont 20152
Net generation wind , Vermont ,2015,1,37.85371, Vermont 20151
Net generation wind , Vermont ,2014,12,24.51804, Vermont 201412
Net generation wind , Vermont ,2014,11,33.25807, Vermont 201411
Net generation wind , Vermont ,2014,10,32.21837, Vermont 201410
Net generation wind , Vermont ,2014,9,23.30314, Vermont 20149
Net generation wind , Vermont ,2014,8,16.51461, Vermont 20148
Net generation wind , Vermont ,2014,7,16.6588, Vermont 20147
Net generation wind , Vermont ,2014,6,17.5066, Vermont 20146
Net generation wind , Vermont ,2014,5,26.72832, Vermont 20145
Net generation wind , Vermont ,2014,4,33.58872, Vermont 20144
Net generation wind , Vermont ,2014,3,30.69541, Vermont 20143
Net generation wind , Vermont ,2014,2,24.82284, Vermont 20142
Net generation wind , Vermont ,2014,1,31.49707, Vermont 20141
Net generation wind , Vermont ,2013,12,21.24607, Vermont 201312
Net generation wind , Vermont ,2013,11,25.187, Vermont 201311
Net generation wind , Vermont ,2013,10,23.35656, Vermont 201310
Net generation wind , Vermont ,2013,9,18.44015, Vermont 20139
Net generation wind , Vermont ,2013,8,15.76289, Vermont 20138
Net generation wind , Vermont ,2013,7,12.77769, Vermont 20137
Net generation wind , Vermont ,2013,6,15.29195, Vermont 20136
Net generation wind , Vermont ,2013,5,20.95693, Vermont 20135
Net generation wind , Vermont ,2013,4,19.77115, Vermont 20134
Net generation wind , Vermont ,2013,3,18.46371, Vermont 20133
Net generation wind , Vermont ,2013,2,21.84355, Vermont 20132
Net generation wind , Vermont ,2013,1,22.93635, Vermont 20131
Net generation wind , Vermont ,2012,12,12.964, Vermont 201212
Net generation wind , Vermont ,2012,11,13.535, Vermont 201211
Net generation wind , Vermont ,2012,10,11.703, Vermont 201210
Net generation wind , Vermont ,2012,9,6.566, Vermont 20129
Net generation wind , Vermont ,2012,8,4.118, Vermont 20128
Net generation wind , Vermont ,2012,7,4.002, Vermont 20127
Net generation wind , Vermont ,2012,6,7.031, Vermont 20126
Net generation wind , Vermont ,2012,5,7.233, Vermont 20125
Net generation wind , Vermont ,2012,4,10.953, Vermont 20124
Net generation wind , Vermont ,2012,3,8.372, Vermont 20123
Net generation wind , Vermont ,2012,2,8.66, Vermont 20122
Net generation wind , Vermont ,2012,1,11.76, Vermont 20121
Net generation wind , Vermont ,2011,12,10.556, Vermont 201112
Net generation wind , Vermont ,2011,11,10.752, Vermont 201111
Net generation wind , Vermont ,2011,10,4.61, Vermont 201110
Net generation wind , Vermont ,2011,9,0.454, Vermont 20119
Net generation wind , Vermont ,2011,8,0.637, Vermont 20118
Net generation wind , Vermont ,2011,7,0.698, Vermont 20117
Net generation wind , Vermont ,2011,6,0.667, Vermont 20116
Net generation wind , Vermont ,2011,5,0.476, Vermont 20115
Net generation wind , Vermont ,2011,4,1.129, Vermont 20114
Net generation wind , Vermont ,2011,3,1.333, Vermont 20113
Net generation wind , Vermont ,2011,2,0.961, Vermont 20112
Net generation wind , Vermont ,2011,1,0.912, Vermont 20111
Net generation wind , Vermont ,2010,12,1.754, Vermont 201012
Net generation wind , Vermont ,2010,11,1.025, Vermont 201011
Net generation wind , Vermont ,2010,10,1.511, Vermont 201010
Net generation wind , Vermont ,2010,9,0.962, Vermont 20109
Net generation wind , Vermont ,2010,8,0.768, Vermont 20108
Net generation wind , Vermont ,2010,7,0.746, Vermont 20107
Net generation wind , Vermont ,2010,6,0.823, Vermont 20106
Net generation wind , Vermont ,2010,5,0.843, Vermont 20105
Net generation wind , Vermont ,2010,4,1.205, Vermont 20104
Net generation wind , Vermont ,2010,3,1.287, Vermont 20103
Net generation wind , Vermont ,2010,2,1.609, Vermont 20102
Net generation wind , Vermont ,2010,1,1.359, Vermont 20101
Net generation wind , Vermont ,2009,12,1.51, Vermont 200912
Net generation wind , Vermont ,2009,11,0.989, Vermont 200911
Net generation wind , Vermont ,2009,10,1.152, Vermont 200910
Net generation wind , Vermont ,2009,9,0.513, Vermont 20099
Net generation wind , Vermont ,2009,8,0.416, Vermont 20098
Net generation wind , Vermont ,2009,7,0.535, Vermont 20097
Net generation wind , Vermont ,2009,6,0.344, Vermont 20096
Net generation wind , Vermont ,2009,5,0.864, Vermont 20095
Net generation wind , Vermont ,2009,4,1.224, Vermont 20094
Net generation wind , Vermont ,2009,3,1.07, Vermont 20093
Net generation wind , Vermont ,2009,2,1.468, Vermont 20092
Net generation wind , Vermont ,2009,1,1.504, Vermont 20091
Net generation wind , Vermont ,2008,12,0.973, Vermont 200812
Net generation wind , Vermont ,2008,11,1.026, Vermont 200811
Net generation wind , Vermont ,2008,10,0.993, Vermont 200810
Net generation wind , Vermont ,2008,9,0.491, Vermont 20089
Net generation wind , Vermont ,2008,8,0.625, Vermont 20088
Net generation wind , Vermont ,2008,7,0.49, Vermont 20087
Net generation wind , Vermont ,2008,6,0.68, Vermont 20086
Net generation wind , Vermont ,2008,5,0.949, Vermont 20085
Net generation wind , Vermont ,2008,4,0.628, Vermont 20084
Net generation wind , Vermont ,2008,3,0.997, Vermont 20083
Net generation wind , Vermont ,2008,2,0.997, Vermont 20082
Net generation wind , Vermont ,2008,1,1.386, Vermont 20081
Net generation wind , Vermont ,2007,12,1.105, Vermont 200712
Net generation wind , Vermont ,2007,11,1.136, Vermont 200711
Net generation wind , Vermont ,2007,10,0.983, Vermont 200710
Net generation wind , Vermont ,2007,9,0.508, Vermont 20079
Net generation wind , Vermont ,2007,8,0.474, Vermont 20078
Net generation wind , Vermont ,2007,7,0.635, Vermont 20077
Net generation wind , Vermont ,2007,6,0.681, Vermont 20076
Net generation wind , Vermont ,2007,5,0.706, Vermont 20075
Net generation wind , Vermont ,2007,4,0.738, Vermont 20074
Net generation wind , Vermont ,2007,3,1.243, Vermont 20073
Net generation wind , Vermont ,2007,2,1.089, Vermont 20072
Net generation wind , Vermont ,2007,1,1.213, Vermont 20071
Net generation wind , Vermont ,2006,12,1.251, Vermont 200612
Net generation wind , Vermont ,2006,11,0.748, Vermont 200611
Net generation wind , Vermont ,2006,10,1.36, Vermont 200610
Net generation wind , Vermont ,2006,9,0.881, Vermont 20069
Net generation wind , Vermont ,2006,8,0.78, Vermont 20068
Net generation wind , Vermont ,2006,7,0.59, Vermont 20067
Net generation wind , Vermont ,2006,6,0.388, Vermont 20066
Net generation wind , Vermont ,2006,5,0.838, Vermont 20065
Net generation wind , Vermont ,2006,4,0.908, Vermont 20064
Net generation wind , Vermont ,2006,3,1.08, Vermont 20063
Net generation wind , Vermont ,2006,2,0.947, Vermont 20062
Net generation wind , Vermont ,2006,1,0.917, Vermont 20061
Net generation wind , Vermont ,2005,12,1.243, Vermont 200512
Net generation wind , Vermont ,2005,11,1.166, Vermont 200511
Net generation wind , Vermont ,2005,10,1.16, Vermont 200510
Net generation wind , Vermont ,2005,9,0.88, Vermont 20059
Net generation wind , Vermont ,2005,8,0.519, Vermont 20058
Net generation wind , Vermont ,2005,7,0.663, Vermont 20057
Net generation wind , Vermont ,2005,6,0.604, Vermont 20056
Net generation wind , Vermont ,2005,5,0.694, Vermont 20055
Net generation wind , Vermont ,2005,4,0.934, Vermont 20054
Net generation wind , Vermont ,2005,3,1.334, Vermont 20053
Net generation wind , Vermont ,2005,2,0.965, Vermont 20052
Net generation wind , Vermont ,2005,1,1.324, Vermont 20051
