955,BuzzCoin,BUZZ,$?,$0.00 ,?,"$17,431 ",-4.89%,-37.55%,-50.66%
956,Indorse Token,IND,$?,$0.10 ,? *,"$11,031 ",-0.19%,-4.27%,-12.89%
957,Macro,MCR,$?,$5.28 ,? *,"$10,999 ",0.18%,7.16%,15.73%
958,BTCGold,XBG,$?,$0.00 ,?,"$10,896 ",0.25%,-7.92%,-49.03%
959,Chronologic,DAY,$?,$10.05 ,? *,"$10,646 ",69.86%,46.57%,22.46%
960,RChain,RHOC,$?,$0.21 ,? *,"$7,791 ",0.15%,-0.54%,-34.60%
961,SIGMAcoin,SIGMA,$?,$0.04 ,? *,"$6,806 ",0.15%,-4.16%,-6.62%
962,WA Space,WA,$?,$0.02 ,?,"$6,633 ",0.17%,38.88%,-3.23%
963,BitcoinZ,BTCZ,$?,$0.00 ,?,"$6,585 ",0.25%,-0.08%,?
964,DFSCoin,DFS,$?,$0.02 ,?,"$6,476 ",-3.96%,-34.45%,-43.55%
965,Bitcoin Unlim...,BTU,$?,$319.00 ,?,"$6,416 ",-11.27%,-9.55%,-18.49%
966,CORION,COR,$?,$0.69 ,? *,"$6,241 ",0.25%,-14.50%,?
967,ColossusCoinXT,COLX,$?,$0.00 ,?,"$6,230 ",4.27%,26.70%,-12.87%
968,KexCoin,KEXCOIN,$?,$13.79 ,? *,"$5,532 ",0.18%,-3.43%,15.25%
969,Pabyosi Coin ...,PCS,$?,$0.10 ,?,"$5,452 ",0.18%,-18.46%,27.39%
970,iQuant,IQT,$?,$0.38 ,? *,"$4,682 ",1.43%,-28.53%,-14.22%
971,Sand Coin,SND,$?,$1.66 ,? *,"$3,480 ",12.96%,11.99%,-6.81%
972,Mind Gene,MG,$?,$0.01 ,?,"$3,206 ",0.18%,5.37%,5.96%
973,Wild Crypto,WILD,$?,$0.10 ,? *,"$2,994 ",0.14%,-2.77%,-12.92%
974,Tyrocoin,TYC,$?,$0.14 ,?,"$2,483 ",-18.45%,-21.33%,-54.70%
975,Ergo,EFYT,$?,$6.55 ,? *,"$2,127 ",0.12%,-5.31%,-1.51%
976,Wi Coin,WIC,$?,$0.01 ,? *,"$2,001 ",4.04%,4.25%,-26.45%
977,Zilbercoin,ZBC,$?,$0.05 ,? *,"$1,892 ",1.06%,1.44%,28.09%
978,Bankcoin,B@,$?,$0.71 ,? *,"$1,828 ",40.54%,2.14%,?
979,Blockchain Index,BLX,$?,$1.43 ,? *,"$1,754 ",0.15%,-12.75%,-3.09%
980,Primulon,PRIMU,$?,$0.00 ,?,"$1,450 ",-0.39%,-35.19%,-78.96%
981,Paccoin,PAC,$?,1.50E-07,?,"$1,130 ",1.52%,1.56%,-0.21%
982,MobileCash,MBL,$?,$0.00 ,?,"$1,086 ",0.18%,-7.57%,-2.88%
983,OX Fina,OX,$?,$0.01 ,? *,"$1,036 ",2.20%,-8.47%,-14.51%
984,Flash,FLASH,$?,$0.00 ,? *,$874 ,0.25%,-3.57%,7.03%
985,AdCoin,ACC,$?,$0.23 ,?,$871 ,-1.65%,-7.23%,-9.27%
986,STEX,STEX,$?,$0.13 ,? *,$823 ,0.26%,-4.01%,-7.27%
987,XTD Coin,XTD,$?,$0.00 ,?,$814 ,-49.91%,-3.41%,-39.22%
988,PeepCoin,PCN,$?,7.10E-07,? *,$814 ,-2.68%,-71.68%,29.57%
989,GeyserCoin,GSR,$?,$0.11 ,?,$781 ,-12.38%,58.90%,242.91%
990,FlappyCoin,FLAP,$?,$0.00 ,?,$754 ,-0.40%,29.53%,?
991,BatCoin,BAT,$?,$0.00 ,?,$707 ,0.54%,1.59%,47.49%
992,MorningStar,MRNG,$?,$0.00 ,? *,$673 ,0.25%,-14.14%,-53.97%
993,Regacoin,REGA,$?,$0.00 ,?,$607 ,0.18%,-22.38%,-17.52%
994,UniversalRoya...,UNRC,$?,$0.00 ,? *,$568 ,0.18%,-3.41%,-20.95%
995,Cyder,CYDER,$?,$0.00 ,? *,$559 ,0.25%,-6.47%,-12.31%
996,Quotient,XQN,$?,$0.00 ,? *,$544 ,0.18%,-33.72%,-80.18%
997,GoldMaxCoin,GMX,$?,$0.00 ,? *,$543 ,0.18%,47.27%,-36.53%
998,ATMCoin,ATMC,$?,$1.10 ,? *,$508 ,0.18%,-3.41%,?
999,BITFID,FID,$?,$0.11 ,? *,$496 ,0.25%,-3.41%,9.51%
1000,India Coin,INDIA,$?,$0.00 ,? *,$451 ,0.25%,-3.40%,-30.68%
1001,Donationcoin,DON,$?,$0.00 ,?,$425 ,0.25%,60.63%,39.15%
1002,Suretly,SUR,$?,$4.14 ,? *,$408 ,0.23%,19.35%,4.33%
1003,AlpaCoin,APC,$?,$0.07 ,?,$400 ,0.25%,-24.65%,-72.32%
1004,President Trump,PRES,$?,$0.00 ,? *,$383 ,-26.42%,-36.58%,-15.45%
1005,Advanced Inte...,AIB,$?,$0.00 ,?,$381 ,-30.78%,-31.14%,-18.61%
1006,Hyper,HYPER,$?,$0.03 ,?,$368 ,0.11%,-37.68%,-26.23%
1007,Huncoin,HNC,$?,$0.00 ,?,$367 ,0.18%,-15.19%,-77.63%
1008,Masternodecoin,MTNC,$?,$0.06 ,? *,$335 ,0.25%,-30.98%,-47.40%
1009,Coupecoin,COUPE,$?,$0.00 ,? *,$315 ,-0.73%,22.36%,-81.44%
1010,AmsterdamCoin,AMS,$?,$0.00 ,?,$309 ,0.22%,-4.21%,-7.75%
1011,StrongHands,SHND,$?,3.80E-08,?,$309 ,1.38%,-12.37%,-2.41%
1012,MMXVI,MMXVI,$?,$0.00 ,?,$275 ,-3.93%,-8.23%,9.63%
1013,Alphabit,ABC,$?,$9.69 ,? *,$265 ,10.96%,-27.37%,-34.44%
1014,UR,UR,$?,$0.00 ,?,$241 ,11.57%,6.93%,40.73%
1015,9COIN,9COIN,$?,$0.01 ,? *,$231 ,0.25%,-36.66%,-23.23%
1016,eLTC,ELTC2,$?,$0.00 ,? *,$231 ,-36.93%,79.70%,?
1017,Halloween Coin,HALLO,$?,$0.00 ,?,$215 ,0.25%,4.60%,-17.18%
1018,Sakuracoin,SKR,$?,$0.00 ,?,$207 ,-10.56%,-34.71%,6.77%
1019,Voyacoin,VOYA,$?,$2.26 ,?,$202 ,0.18%,-6.98%,1.51%
1020,SnakeEyes,SNAKE,$?,$0.04 ,? *,$198 ,3.26%,7.27%,-6.35%
1021,HelloGold,HGT,$?,$0.02 ,? *,$197 ,0.22%,-13.97%,?
1022,Ethereum Movi...,EMV,$?,$0.32 ,? *,$190 ,0.15%,-7.04%,44.06%
1023,Sync,SYNC,$?,$137.95 ,? *,$188 ,-36.25%,-69.81%,-62.50%
1024,Protean,PRN,$?,$0.00 ,? *,$177 ,1.58%,-80.39%,-76.82%
1025,Tattoocoin (L...,TLE,$?,$0.09 ,? *,$155 ,0.25%,?,?
1026,PiCoin,PI,$?,$0.01 ,?,$155 ,0.18%,?,145.41%
1027,PeopleCoin,MEN,$?,$0.00 ,?,$154 ,0.25%,-27.56%,-59.41%
1028,Bubble,BUB,$?,$0.06 ,? *,$150 ,20.53%,1.03%,-14.56%
1029,IrishCoin,IRL,$?,$0.00 ,?,$139 ,0.17%,19.60%,-13.33%
1030,Aseancoin,ASN,$?,$0.01 ,?,$135 ,0.18%,-6.49%,56.84%
1031,Birds,BIRDS,$?,$0.00 ,?,$133 ,0.25%,-28.27%,-39.60%
1032,Topaz Coin,TOPAZ,$?,$0.07 ,?,$132 ,0.18%,-64.09%,-53.50%
1033,Facecoin,FC,$?,$0.02 ,? *,$123 ,68.23%,-4.19%,14.15%
1034,FireFlyCoin,FFC,$?,$0.00 ,?,$121 ,23.63%,38.51%,33.02%
1035,MarxCoin,MARX,$?,$0.00 ,?,$119 ,0.13%,-3.02%,-7.63%
1036,RabbitCoin,RBBT,$?,$0.00 ,?,$118 ,-3.32%,-95.49%,-0.75%
1037,NamoCoin,NAMO,$?,$0.00 ,?,$117 ,0.27%,-3.40%,-43.31%
1038,Pirate Blocks,SKULL,$?,$0.00 ,?,$115 ,7.53%,-22.89%,-20.74%
1039,First Bitcoin...,BITCF,$?,$0.23 ,? *,$107 ,0.25%,-22.40%,-14.50%
1040,GoldUnionCoin,GUC,$?,$1.05 ,? *,$105 ,0.18%,1.93%,199.71%
1041,Granite,GRN,$?,$0.01 ,?,$105 ,0.56%,0.81%,24.33%
1042,MIYUCoin,MIU,$?,$0.00 ,?,$102 ,0.25%,-3.40%,20.65%
1043,AMIS,AMIS,$?,"$27,238.90 ",? *,$92 ,?,2948.84%,3039.33%
1044,First Bitcoin,BIT,$?,$0.01 ,?,$88 ,-4.72%,15.08%,-0.65%
1045,RubleBit,RUBIT,$?,$0.00 ,?,$84 ,-0.07%,-9.60%,-2.42%
1046,GanjaCoin,MRJA,$?,$0.02 ,?,$83 ,0.17%,-2.52%,-26.69%
1047,Yescoin,YES,$?,$0.00 ,?,$80 ,16.36%,203.08%,375.89%
1048,LandCoin,LDCN,$?,$0.00 ,? *,$75 ,-6.41%,0.99%,-21.35%
1049,ZenGold,ZENGOLD,$?,$0.04 ,? *,$73 ,2.88%,?,-32.54%
1050,LeviarCoin,XLC,$?,$0.04 ,? *,$59 ,-0.91%,8.26%,-4.25%
1051,HODL Bucks,HDLB,$?,$0.08 ,? *,$58 ,0.18%,-16.25%,-58.03%
1052,TeraCoin,TERA,$?,$0.00 ,?,$56 ,0.18%,?,20.65%
1053,Happy Creator...,HCC,$?,$0.00 ,? *,$56 ,0.18%,-35.60%,-32.92%
1054,T-coin,TCOIN,$?,$0.00 ,?,$56 ,0.18%,-26.14%,-13.01%
1055,BRAT,BRAT,$?,$0.00 ,? *,$55 ,0.14%,62.93%,10.46%
1056,Bitgem,BTG,$?,$0.91 ,?,$55 ,0.09%,11.35%,10.50%
1057,Smart Investm...,SIFT,$?,$6.40 ,? *,$54 ,0.15%,2.04%,86.60%
1058,TeslaCoilCoin,TESLA,$?,$1.05 ,? *,$53 ,0.18%,4.98%,23.14%
1059,AsicCoin,ASC,$?,$0.00 ,?,$50 ,-0.12%,9.35%,-12.58%
1060,AvatarCoin,AV,$?,$0.02 ,? *,$49 ,0.25%,-13.47%,-2.56%
1061,Dashs,DASHS,$?,$0.03 ,?,$44 ,0.25%,-3.21%,-6.45%
1062,FrankyWillCoin,FRWC,$?,$0.00 ,?,$41 ,0.25%,5.74%,17.30%
1063,ZSEcoin,ZSE,$?,$0.01 ,?,$41 ,0.22%,-16.22%,30.97%
1064,BestChain,BEST,$?,$0.00 ,?,$36 ,0.25%,-28.13%,11.32%
1065,EncryptoTel [...,ETT,$?,$0.06 ,? *,$36 ,0.29%,0.77%,-31.87%
1066,Internet of T...,XOT,$?,"$1,103.02 ",? *,$35 ,0.18%,-3.30%,20.65%
1067,Skeincoin,SKC,$?,$0.00 ,?,$34 ,0.18%,?,2.99%
1068,Animecoin,ANI,$?,$0.00 ,?,$30 ,0.25%,44.90%,20.65%
1069,Motocoin,MOTO,$?,$0.01 ,?,$29 ,97.98%,153.41%,184.66%
1070,Axiom,AXIOM,$?,$0.01 ,?,$29 ,0.18%,-3.40%,22.88%
1071,The Vegan Ini...,XVE,$?,$0.00 ,? *,$28 ,0.18%,9.62%,-9.31%
1072,Aces,ACES,$?,$0.00 ,? *,$21 ,2.62%,26.53%,39.41%
1073,LePen,LEPEN,$?,$0.00 ,? *,$20 ,-3.11%,-5.97%,57.03%
1074,Clinton,CLINT,$?,$0.01 ,? *,$19 ,0.18%,?,32.69%
1075,TodayCoin,TODAY,$?,$0.00 ,?,$19 ,0.18%,10.40%,-5.82%
1076,FutCoin,FUTC,$?,$0.00 ,?,$19 ,0.18%,-3.41%,22.36%
1077,BitCentavo,NBE,$?,$0.00 ,?,$18 ,-0.12%,-89.66%,-87.06%
1078,OCOW,OCOW,$?,$0.00 ,?,$17 ,0.17%,-8.23%,34.54%
1079,VegasCoin,VGC,$?,$0.00 ,?,$17 ,-0.08%,42.91%,150.58%
1080,SafeCoin,SFE,$?,$0.00 ,?,$16 ,0.17%,-3.41%,20.65%
1081,Mavro,MAVRO,$?,$0.01 ,?,$15 ,0.18%,-3.41%,15.03%
1082,Sharkcoin,SAK,$?,$0.00 ,?,$15 ,0.22%,10.03%,1.82%
1083,GAY Money,GAY,$?,$0.02 ,?,$15 ,14.87%,12.31%,-7.86%
1084,Wink,WINK,$?,$0.00 ,? *,$12 ,0.18%,-3.59%,-18.46%
1085,Bitcedi,BXC,$?,$0.00 ,?,$12 ,0.43%,29.11%,71.27%
1086,BetaCoin,BET,$?,$0.00 ,?,$11 ,0.25%,-21.55%,-38.83%
1087,GameLeagueCoin,GML,$?,$0.01 ,? *,$10 ,0.25%,?,?
1088,CyberCoin,CC,$?,$0.00 ,? *,$8 ,0.25%,-51.70%,-39.68%
1089,Qora,QORA,$?,$0.15 ,? *,$8 ,0.91%,26.52%,26.81%
1090,Xaucoin,XAU,$?,$0.02 ,?,$8 ,0.25%,?,?
1091,CBD Crystals,CBD,$?,$0.00 ,? *,$8 ,0.25%,?,6.26%
1092,BlazerCoin,BLAZR,$?,$0.00 ,?,$7 ,0.25%,-23.94%,-56.19%
1093,UtaCoin,UTA,$?,$0.00 ,? *,$7 ,0.18%,?,-2.08%
1094,Wowecoin,WEC,$?,$0.11 ,? *,$7 ,0.00%,0.00%,-24.32%
1095,Bitok,BITOK,$?,$0.00 ,? *,$7 ,0.00%,26.89%,36.34%
1096,RHFCoin,RHFC,$?,$0.00 ,? *,$6 ,0.18%,?,-12.89%
1097,Dubstep,DUB,$?,$0.00 ,? *,$6 ,0.18%,-3.39%,11.69%
1098,Quebecoin,QBC,$?,$0.00 ,?,$6 ,0.25%,-3.40%,20.65%
1099,microCoin,MRC,$?,$0.00 ,? *,$6 ,0.25%,-3.38%,20.65%
1100,AxFunds,AXF,$?,$0.09 ,?,$6 ,0.18%,?,?
1101,Digital Bulli...,DBG,$?,$0.00 ,? *,$5 ,0.25%,-5.04%,20.65%
1102,TheCreed,TCR,$?,$0.00 ,?,$5 ,0.17%,-27.93%,-10.02%
1103,EDRCoin,EDRC,$?,$0.04 ,? *,$5 ,0.25%,3.01%,-7.15%
1104,PinkDog,PDG,$?,$0.00 ,?,$5 ,0.25%,?,21.35%
1105,Global Busine...,GBRC,$?,$0.00 ,?,$5 ,0.18%,44.90%,60.48%
1106,Avoncoin,ACN,$?,$0.00 ,? *,$4 ,0.17%,10.39%,21.77%
1107,LAthaan,LTH,$?,$0.00 ,?,$3 ,0.18%,?,5.37%
1108,Peacecoin,PEC,$?,$0.00 ,? *,$3 ,0.25%,-73.24%,-76.08%
1109,Tellurion,TELL,$?,$0.00 ,?,$3 ,0.19%,91.48%,88.61%
1110,TurboCoin,TURBO,$?,$0.00 ,? *,$3 ,0.25%,-3.41%,20.65%
1111,Golfcoin,GOLF,$?,$0.00 ,?,$3 ,0.18%,-3.41%,20.29%
1112,UNCoin,UNC,$?,$0.00 ,? *,$3 ,0.17%,-3.41%,20.65%
1113,SportsCoin,SPORT,$?,$0.00 ,? *,$3 ,0.17%,?,0.54%
1114,BitAlphaCoin,BAC,$?,$0.00 ,?,$2 ,2.73%,36.65%,?
1115,Antimatter,ANTX,$?,$0.00 ,?,$2 ,0.15%,-29.14%,-13.74%
1116,Wowcoin,WOW,$?,$0.00 ,?,$2 ,0.23%,90.85%,31.81%
1117,PokeCoin,POKE,$?,$0.00 ,?,$2 ,0.17%,-3.40%,-19.57%
1118,Cycling Coin,CYC,$?,$0.00 ,? *,$2 ,0.25%,?,?
1119,Moneta,MONETA,$?,$0.00 ,?,$2 ,15.67%,-3.41%,3.41%
1120,Fazzcoin,FAZZ,$?,$0.00 ,? *,$1 ,0.25%,-12.99%,-1.36%
1121,Safe Trade Coin,XSTC,$?,$0.00 ,? *,$1 ,0.18%,93.19%,141.29%
1122,Cheapcoin,CHEAP,$?,$0.00 ,? *,$1 ,0.25%,?,60.86%
1123,KashhCoin,KASHH,$?,$0.00 ,? *,$1 ,0.15%,24.49%,15.98%
1124,TopCoin,TOP,$?,$0.00 ,?,$1 ,0.18%,-22.73%,-5.03%
1125,TrickyCoin,TRICK,$?,$0.01 ,?,$1 ,0.18%,-3.40%,21.15%
1126,Omicron,OMC,$?,$0.21 ,? *,$1 ,0.18%,?,?
1127,PrismChain,PRM,$?,$0.00 ,? *,$1 ,0.25%,-3.40%,?
1128,Fonziecoin,FONZ,$?,$0.00 ,? *,$0 ,?,?,-16.69%
1129,Cashme,CME,$?,$0.00 ,?,$0 ,?,0.00%,24.91%
1130,Magnetcoin,MAGN,$?,$0.87 ,?,$0 ,?,1.34%,-18.86%
1131,TeamUp,TEAM,$?,$0.00 ,? *,$0 ,?,?,-8.81%
1132,PayPeer,PAYP,$?,$0.00 ,?,$0 ,?,?,20.76%
1133,MoneyCoin,MONEY,$?,$0.00 ,?,$0 ,?,-3.83%,-22.68%
1134,Stakecoin,STCN,$?,$1.77 ,? *,$0 ,?,?,?
1135,Etherx,ETX,$?,$2.44 ,? *,$0 ,?,-3.04%,-12.80%
1136,ShellCoin,SHELL,$?,$0.03 ,? *,$0 ,?,?,10.73%
1137,RichCoin,RICHX,$?,$0.01 ,?,$0 ,?,?,9.69%
1138,Neptune Classic,NTCC,$?,$0.00 ,?,$0 ,?,?,?
1139,EggCoin,EGG,$?,$0.02 ,? *,$0 ,?,?,20.72%
1140,X2,X2,$?,$0.00 ,? *,$0 ,?,?,22.20%
1141,DarkLisk,DISK,$?,$0.00 ,?,$0 ,?,?,-8.43%
1142,Rcoin,RCN,$?,$0.00 ,?,$0 ,?,?,25.19%
1143,UGAIN,GAIN,$?,$0.00 ,?,$0 ,?,-1.88%,11.40%
1144,Royalties,XRY,$?,$0.05 ,?,$0 ,-0.03%,-2.61%,18.99%
1145,Victoriouscoin,VTY,$?,$0.00 ,?,$0 ,?,?,0.43%
1146,Cubits,QBT,$?,$0.00 ,?,$0 ,?,-1.30%,11.95%
1147,DeltaCredits,DCRE,$?,$0.17 ,? *,$0 ,?,0.86%,?
1148,Opescoin,OPES,$?,$0.00 ,?,$0 ,?,?,?
1149,Operand,OP,$?,$0.00 ,? *,$0 ,?,0.00%,16.22%
1150,Karmacoin,KARMA,$?,$0.00 ,?,$0 ,?,?,5.16%
1151,International...,XID,$?,$0.00 ,?,$0 ,?,-3.89%,-5.87%
1152,InvisibleCoin,IVZ,$?,$0.35 ,? *,$0 ,?,0.13%,?
1153,SHACoin,SHA,$?,$0.00 ,?,$0 ,?,?,15.28%
1154,SuperTurboStake,STRB,$?,$0.00 ,? *,$0 ,?,?,3.73%
1155,Psilocybin,PSY,$?,$0.02 ,?,$0 ,?,?,?
1156,President Joh...,GARY,$?,$0.16 ,? *,$0 ,-0.31%,-3.72%,20.25%
1157,netBit,NBIT,$?,$0.03 ,? *,$0 ,?,-1.30%,113.58%
1158,Elacoin,ELC,$?,$0.12 ,?,$0 ,?,?,28.16%
1159,WeAreSatoshi,WSX,$?,$0.00 ,?,$0 ,?,?,-16.31%
1160,Excelcoin,EXL,$?,$0.00 ,?,$0 ,?,29.12%,5.09%
1161,RoyalCoin,ROYAL,$?,$0.00 ,?,$0 ,?,-3.44%,-10.21%
1162,XDE II,XDE2,$?,$2.77 ,? *,$0 ,?,-3.56%,20.51%
1163,SoulCoin,SOUL,$?,$0.00 ,?,$0 ,?,?,22.42%
1164,Lazaruscoin,LAZ,$?,$0.00 ,? *,$0 ,?,?,17.49%
1165,Bongger,BGR,$?,$0.00 ,?,$0 ,?,?,-57.49%
1166,LinkedCoin,LKC,$?,$0.00 ,?,$0 ,?,?,23.39%
1167,BagCoin,BGC,$?,$0.00 ,?,$?,?,?,?
1168,FedoraShare,FEDS,$?,$0.00 ,? *,$?,?,?,?
1169,FiboCoins,FBC,$?,$0.00 ,?,$?,?,?,?
1170,Digitalfund,DTF,$?,$0.00 ,?,$?,?,?,?
